order_id,order_date,customer_id,region,customer_type,product_id,product_name,category,quantity,unit_price,discount_pct,revenue,cost,profit
O000226,2024-02-18,C0261,South,Wholesale,P0001,Wireless Earbuds,Electronics,4,46.85,0.05,178.03,96.72,81.31
O000227,2024-02-18,C0321,South,Retail,P0017,Standing Desk,Office Supplies,7,143.29,0.0,1003.03,608.65,394.38
O000228,2024-02-18,C0357,North,Retail,P0009,Vacuum Cleaner,Home & Kitchen,5,86.66,0.0,433.3,266.2,167.1
O000229,2024-02-19,C0090,West,Retail,P0014,Sunglasses,Apparel,3,226.65,0.0,679.95,356.88,323.07
O000230,2024-02-19,C0065,North,Retail,P0004,Power Bank,Electronics,5,156.84,0.05,744.99,571.2,173.79
O000231,2024-02-19,C0080,East,Wholesale,P0001,Wireless Earbuds,Electronics,3,46.85,0.0,140.55,72.54,68.01
O000232,2024-02-20,C0178,South,Online,P0001,Wireless Earbuds,Electronics,2,46.85,0.2,74.96,48.36,26.6
O000233,2024-02-20,C0304,South,Online,P0016,Ergonomic Chair,Office Supplies,7,85.32,0.15,507.65,360.01,147.64
O000234,2024-02-20,C0041,North,Wholesale,P0012,Denim Jacket,Apparel,6,97.06,0.0,582.36,340.92,241.44
O000235,2024-02-20,C0032,West,Retail,P0011,Running Shoes,Apparel,2,291.03,0.1,523.85,270.64,253.21
O000236,2024-02-20,C0236,North,Retail,P0001,Wireless Earbuds,Electronics,7,46.85,0.05,311.55,169.26,142.29
O000237,2024-02-21,C0067,West,Retail,P0003,Bluetooth Speaker,Electronics,6,365.93,0.0,2195.58,1291.98,903.6
O000238,2024-02-21,C0147,North,Online,P0011,Running Shoes,Apparel,2,291.03,0.05,552.96,270.64,282.32
O000239,2024-02-21,C0070,North,Wholesale,P0003,Bluetooth Speaker,Electronics,7,365.93,0.1,2305.36,1507.31,798.05
O000240,2024-02-21,C0265,South,Retail,P0019,Desk Organizer,Office Supplies,2,260.68,0.05,495.29,341.9,153.39
O000241,2024-02-21,C0011,West,Online,P0016,Ergonomic Chair,Office Supplies,1,85.32,0.0,85.32,51.43,33.89
O000242,2024-02-22,C0100,East,Retail,P0001,Wireless Earbuds,Electronics,6,46.85,0.05,267.04,145.08,121.96
O000243,2024-02-22,C0185,North,Retail,P0013,Backpack,Apparel,7,282.71,0.05,1880.02,1405.18,474.84
O000244,2024-02-22,C0309,West,Retail,P0016,Ergonomic Chair,Office Supplies,6,85.32,0.0,511.92,308.58,203.34
O000245,2024-02-22,C0381,North,Retail,P0001,Wireless Earbuds,Electronics,3,46.85,0.05,133.52,72.54,60.98
O000246,2024-02-22,C0296,North,Wholesale,P0007,Blender,Home & Kitchen,6,121.55,0.0,729.3,532.56,196.74
O000247,2024-02-22,C0114,West,Retail,P0020,Monitor Arm,Office Supplies,6,193.94,0.0,1163.64,776.4,387.24
O000248,2024-02-22,C0375,East,Retail,P0018,Notebook Set,Office Supplies,5,171.61,0.1,772.25,427.85,344.4
O000249,2024-02-23,C0273,South,Wholesale,P0018,Notebook Set,Office Supplies,4,171.61,0.05,652.12,342.28,309.84
O000250,2024-02-23,C0215,North,Retail,P0004,Power Bank,Electronics,1,156.84,0.0,156.84,114.24,42.6
O000251,2024-02-23,C0061,North,Online,P0016,Ergonomic Chair,Office Supplies,4,85.32,0.0,341.28,205.72,135.56
O000252,2024-02-23,C0015,West,Wholesale,P0016,Ergonomic Chair,Office Supplies,7,85.32,0.0,597.24,360.01,237.23
O000253,2024-02-25,C0243,West,Wholesale,P0001,Wireless Earbuds,Electronics,7,46.85,0.0,327.95,169.26,158.69
O000254,2024-02-25,C0122,East,Retail,P0019,Desk Organizer,Office Supplies,2,260.68,0.05,495.29,341.9,153.39
O000255,2024-02-25,C0083,East,Retail,P0017,Standing Desk,Office Supplies,7,143.29,0.15,852.58,608.65,243.93
O000256,2024-02-25,C0251,East,Online,P0009,Vacuum Cleaner,Home & Kitchen,4,86.66,0.0,346.64,212.96,133.68
O000257,2024-02-25,C0373,West,Wholesale,P0020,Monitor Arm,Office Supplies,1,193.94,0.2,155.15,129.4,25.75
O000258,2024-02-25,C0376,North,Online,P0018,Notebook Set,Office Supplies,7,171.61,0.0,1201.27,598.99,602.28
O000259,2024-02-26,C0163,West,Retail,P0004,Power Bank,Electronics,5,156.84,0.05,744.99,571.2,173.79
O000260,2024-02-26,C0339,West,Retail,P0002,Smart Watch,Electronics,3,189.4,0.0,568.2,302.82,265.38
O000261,2024-02-26,C0169,South,Online,P0009,Vacuum Cleaner,Home & Kitchen,6,86.66,0.15,441.97,319.44,122.53
O000262,2024-02-26,C0208,West,Online,P0018,Notebook Set,Office Supplies,1,171.61,0.1,154.45,85.57,68.88
O000263,2024-02-27,C0045,West,Retail,P0013,Backpack,Apparel,7,282.71,0.05,1880.02,1405.18,474.84
O000264,2024-02-27,C0098,West,Wholesale,P0013,Backpack,Apparel,6,282.71,0.0,1696.26,1204.44,491.82
O000265,2024-02-27,C0023,West,Wholesale,P0005,Laptop Stand,Electronics,4,108.18,0.0,432.72,259.64,173.08
O000266,2024-02-27,C0315,East,Online,P0015,Wallet,Apparel,2,245.76,0.0,491.52,299.66,191.86
O000267,2024-02-27,C0235,South,Wholesale,P0003,Bluetooth Speaker,Electronics,1,365.93,0.05,347.63,215.33,132.3
O000268,2024-02-27,C0262,North,Retail,P0014,Sunglasses,Apparel,7,226.65,0.05,1507.22,832.72,674.5
O000269,2024-02-28,C0125,North,Retail,P0009,Vacuum Cleaner,Home & Kitchen,5,86.66,0.05,411.63,266.2,145.43
O000270,2024-02-28,C0197,East,Retail,P0017,Standing Desk,Office Supplies,2,143.29,0.0,286.58,173.9,112.68
O000271,2024-02-28,C0202,North,Wholesale,P0010,Coffee Maker,Home & Kitchen,7,276.64,0.0,1936.48,1437.94,498.54
O000272,2024-02-28,C0380,West,Wholesale,P0013,Backpack,Apparel,3,282.71,0.0,848.13,602.22,245.91
O000273,2024-02-28,C0250,South,Online,P0006,Air Fryer,Home & Kitchen,6,298.69,0.05,1702.53,912.0,790.53
O000274,2024-02-29,C0397,North,Wholesale,P0010,Coffee Maker,Home & Kitchen,4,276.64,0.0,1106.56,821.68,284.88
O000275,2024-02-29,C0370,North,Wholesale,P0005,Laptop Stand,Electronics,4,108.18,0.0,432.72,259.64,173.08
O000276,2024-02-29,C0149,North,Online,P0004,Power Bank,Electronics,4,156.84,0.05,595.99,456.96,139.03
O000277,2024-02-29,C0016,West,Retail,P0014,Sunglasses,Apparel,5,226.65,0.05,1076.59,594.8,481.79
O000278,2024-02-29,C0183,West,Retail,P0016,Ergonomic Chair,Office Supplies,1,85.32,0.0,85.32,51.43,33.89
O000279,2024-02-29,C0233,North,Online,P0016,Ergonomic Chair,Office Supplies,6,85.32,0.0,511.92,308.58,203.34
O000280,2024-02-29,C0256,North,Retail,P0013,Backpack,Apparel,1,282.71,0.05,268.57,200.74,67.83
O000281,2024-02-29,C0032,West,Retail,P0017,Standing Desk,Office Supplies,3,143.29,0.2,343.9,260.85,83.05
O000282,2024-02-29,C0360,East,Online,P0016,Ergonomic Chair,Office Supplies,5,85.32,0.0,426.6,257.15,169.45
O000283,2024-02-29,C0175,West,Wholesale,P0019,Desk Organizer,Office Supplies,7,260.68,0.0,1824.76,1196.65,628.11
O000284,2024-03-01,C0030,North,Online,P0004,Power Bank,Electronics,4,156.84,0.15,533.26,456.96,76.3
O000285,2024-03-01,C0192,West,Online,P0019,Desk Organizer,Office Supplies,3,260.68,0.0,782.04,512.85,269.19
O000286,2024-03-01,C0060,West,Retail,P0014,Sunglasses,Apparel,2,226.65,0.1,407.97,237.92,170.05
O000287,2024-03-01,C0270,East,Online,P0006,Air Fryer,Home & Kitchen,6,298.69,0.2,1433.71,912.0,521.71
O000288,2024-03-01,C0186,East,Online,P0007,Blender,Home & Kitchen,3,121.55,0.0,364.65,266.28,98.37
O000289,2024-03-01,C0217,West,Online,P0013,Backpack,Apparel,5,282.71,0.05,1342.87,1003.7,339.17
O000290,2024-03-01,C0104,South,Online,P0012,Denim Jacket,Apparel,6,97.06,0.2,465.89,340.92,124.97
O000291,2024-03-02,C0355,West,Wholesale,P0004,Power Bank,Electronics,6,156.84,0.15,799.88,685.44,114.44
O000292,2024-03-02,C0007,East,Wholesale,P0001,Wireless Earbuds,Electronics,4,46.85,0.05,178.03,96.72,81.31
O000293,2024-03-02,C0066,South,Retail,P0007,Blender,Home & Kitchen,2,121.55,0.0,243.1,177.52,65.58
O000294,2024-03-02,C0349,East,Wholesale,P0005,Laptop Stand,Electronics,6,108.18,0.05,616.63,389.46,227.17
O000295,2024-03-02,C0072,East,Retail,P0015,Wallet,Apparel,6,245.76,0.0,1474.56,898.98,575.58
O000296,2024-03-02,C0102,West,Online,P0009,Vacuum Cleaner,Home & Kitchen,1,86.66,0.0,86.66,53.24,33.42
O000297,2024-03-02,C0327,South,Online,P0019,Desk Organizer,Office Supplies,1,260.68,0.0,260.68,170.95,89.73
O000298,2024-03-02,C0375,East,Retail,P0011,Running Shoes,Apparel,3,291.03,0.1,785.78,405.96,379.82
O000299,2024-03-02,C0081,West,Retail,P0017,Standing Desk,Office Supplies,6,143.29,0.1,773.77,521.7,252.07
O000300,2024-03-03,C0259,North,Retail,P0018,Notebook Set,Office Supplies,5,171.61,0.05,815.15,427.85,387.3
O000301,2024-03-03,C0285,South,Retail,P0014,Sunglasses,Apparel,3,226.65,0.0,679.95,356.88,323.07
O000302,2024-03-03,C0272,West,Retail,P0001,Wireless Earbuds,Electronics,2,46.85,0.05,89.02,48.36,40.66
O000303,2024-03-03,C0283,West,Retail,P0010,Coffee Maker,Home & Kitchen,5,276.64,0.15,1175.72,1027.1,148.62
O000304,2024-03-03,C0030,North,Online,P0001,Wireless Earbuds,Electronics,7,46.85,0.0,327.95,169.26,158.69
O000305,2024-03-03,C0301,East,Retail,P0006,Air Fryer,Home & Kitchen,2,298.69,0.0,597.38,304.0,293.38
O000306,2024-03-04,C0104,South,Online,P0018,Notebook Set,Office Supplies,5,171.61,0.2,686.44,427.85,258.59
O000307,2024-03-04,C0047,West,Retail,P0009,Vacuum Cleaner,Home & Kitchen,5,86.66,0.0,433.3,266.2,167.1
O000308,2024-03-04,C0041,North,Wholesale,P0018,Notebook Set,Office Supplies,3,171.61,0.05,489.09,256.71,232.38
O000309,2024-03-04,C0209,South,Online,P0010,Coffee Maker,Home & Kitchen,5,276.64,0.0,1383.2,1027.1,356.1
O000310,2024-03-04,C0315,East,Online,P0004,Power Bank,Electronics,1,156.84,0.1,141.16,114.24,26.92
O000311,2024-03-05,C0351,East,Online,P0011,Running Shoes,Apparel,7,291.03,0.2,1629.77,947.24,682.53
O000312,2024-03-05,C0219,North,Retail,P0003,Bluetooth Speaker,Electronics,7,365.93,0.0,2561.51,1507.31,1054.2
O000313,2024-03-05,C0309,West,Retail,P0004,Power Bank,Electronics,2,156.84,0.05,298.0,228.48,69.52
O000314,2024-03-05,C0369,South,Retail,P0018,Notebook Set,Office Supplies,6,171.61,0.0,1029.66,513.42,516.24
O000315,2024-03-05,C0080,East,Wholesale,P0018,Notebook Set,Office Supplies,6,171.61,0.05,978.18,513.42,464.76
O000316,2024-03-06,C0385,East,Retail,P0012,Denim Jacket,Apparel,1,97.06,0.0,97.06,56.82,40.24
O000317,2024-03-06,C0029,West,Online,P0013,Backpack,Apparel,4,282.71,0.0,1130.84,802.96,327.88
O000318,2024-03-06,C0400,South,Online,P0011,Running Shoes,Apparel,3,291.03,0.0,873.09,405.96,467.13
O000319,2024-03-06,C0199,West,Retail,P0005,Laptop Stand,Electronics,6,108.18,0.05,616.63,389.46,227.17
O000320,2024-03-06,C0205,South,Wholesale,P0009,Vacuum Cleaner,Home & Kitchen,1,86.66,0.0,86.66,53.24,33.42
O000321,2024-03-06,C0264,South,Retail,P0002,Smart Watch,Electronics,4,189.4,0.15,643.96,403.76,240.2
O000322,2024-03-06,C0026,West,Online,P0006,Air Fryer,Home & Kitchen,7,298.69,0.0,2090.83,1064.0,1026.83
O000323,2024-03-06,C0084,East,Online,P0018,Notebook Set,Office Supplies,5,171.61,0.0,858.05,427.85,430.2
O000324,2024-03-06,C0214,South,Retail,P0018,Notebook Set,Office Supplies,7,171.61,0.0,1201.27,598.99,602.28
O000325,2024-03-06,C0359,North,Retail,P0019,Desk Organizer,Office Supplies,5,260.68,0.15,1107.89,854.75,253.14
O000326,2024-03-06,C0364,West,Retail,P0012,Denim Jacket,Apparel,7,97.06,0.15,577.51,397.74,179.77
O000327,2024-03-07,C0348,North,Wholesale,P0005,Laptop Stand,Electronics,1,108.18,0.05,102.77,64.91,37.86
O000328,2024-03-07,C0333,South,Online,P0004,Power Bank,Electronics,5,156.84,0.0,784.2,571.2,213.0
O000329,2024-03-07,C0376,North,Online,P0014,Sunglasses,Apparel,6,226.65,0.05,1291.9,713.76,578.14
O000330,2024-03-07,C0170,North,Wholesale,P0005,Laptop Stand,Electronics,7,108.18,0.1,681.53,454.37,227.16
O000331,2024-03-08,C0097,West,Retail,P0001,Wireless Earbuds,Electronics,3,46.85,0.1,126.5,72.54,53.96
O000332,2024-03-08,C0251,East,Online,P0003,Bluetooth Speaker,Electronics,4,365.93,0.1,1317.35,861.32,456.03
O000333,2024-03-08,C0009,North,Online,P0006,Air Fryer,Home & Kitchen,3,298.69,0.1,806.46,456.0,350.46
O000334,2024-03-08,C0055,North,Retail,P0013,Backpack,Apparel,7,282.71,0.0,1978.97,1405.18,573.79
O000335,2024-03-09,C0118,South,Retail,P0001,Wireless Earbuds,Electronics,5,46.85,0.0,234.25,120.9,113.35
O000336,2024-03-09,C0143,North,Wholesale,P0004,Power Bank,Electronics,5,156.84,0.1,705.78,571.2,134.58
O000337,2024-03-09,C0203,West,Online,P0014,Sunglasses,Apparel,5,226.65,0.1,1019.92,594.8,425.12
O000338,2024-03-09,C0065,North,Retail,P0014,Sunglasses,Apparel,6,226.65,0.15,1155.92,713.76,442.16
O000339,2024-03-09,C0223,West,Wholesale,P0002,Smart Watch,Electronics,7,189.4,0.1,1193.22,706.58,486.64
O000340,2024-03-09,C0008,South,Retail,P0003,Bluetooth Speaker,Electronics,7,365.93,0.05,2433.43,1507.31,926.12
O000341,2024-03-10,C0126,North,Retail,P0020,Monitor Arm,Office Supplies,2,193.94,0.1,349.09,258.8,90.29
O000342,2024-03-10,C0308,East,Retail,P0006,Air Fryer,Home & Kitchen,7,298.69,0.0,2090.83,1064.0,1026.83
O000343,2024-03-10,C0352,West,Retail,P0014,Sunglasses,Apparel,5,226.65,0.05,1076.59,594.8,481.79
O000344,2024-03-10,C0205,South,Wholesale,P0004,Power Bank,Electronics,1,156.84,0.0,156.84,114.24,42.6
O000345,2024-03-10,C0349,East,Wholesale,P0003,Bluetooth Speaker,Electronics,2,365.93,0.0,731.86,430.66,301.2
O000346,2024-03-11,C0225,South,Wholesale,P0020,Monitor Arm,Office Supplies,5,193.94,0.0,969.7,647.0,322.7
O000347,2024-03-11,C0006,South,Retail,P0020,Monitor Arm,Office Supplies,1,193.94,0.0,193.94,129.4,64.54
O000348,2024-03-11,C0015,West,Wholesale,P0006,Air Fryer,Home & Kitchen,1,298.69,0.05,283.76,152.0,131.76
O000349,2024-03-11,C0394,West,Retail,P0001,Wireless Earbuds,Electronics,5,46.85,0.05,222.54,120.9,101.64
O000350,2024-03-11,C0149,North,Online,P0012,Denim Jacket,Apparel,7,97.06,0.0,679.42,397.74,281.68
O000351,2024-03-12,C0334,South,Retail,P0012,Denim Jacket,Apparel,4,97.06,0.15,330.0,227.28,102.72
O000352,2024-03-12,C0118,South,Retail,P0013,Backpack,Apparel,1,282.71,0.0,282.71,200.74,81.97
O000353,2024-03-12,C0122,East,Retail,P0003,Bluetooth Speaker,Electronics,4,365.93,0.0,1463.72,861.32,602.4
O000354,2024-03-13,C0297,East,Online,P0004,Power Bank,Electronics,5,156.84,0.1,705.78,571.2,134.58
O000355,2024-03-13,C0150,North,Retail,P0014,Sunglasses,Apparel,2,226.65,0.0,453.3,237.92,215.38
O000356,2024-03-13,C0033,East,Online,P0016,Ergonomic Chair,Office Supplies,4,85.32,0.05,324.22,205.72,118.5
O000357,2024-03-13,C0113,South,Retail,P0017,Standing Desk,Office Supplies,2,143.29,0.0,286.58,173.9,112.68
O000358,2024-03-13,C0151,West,Wholesale,P0005,Laptop Stand,Electronics,7,108.18,0.0,757.26,454.37,302.89
O000359,2024-03-14,C0208,West,Online,P0018,Notebook Set,Office Supplies,5,171.61,0.1,772.25,427.85,344.4
O000360,2024-03-14,C0394,West,Retail,P0004,Power Bank,Electronics,1,156.84,0.0,156.84,114.24,42.6
O000361,2024-03-14,C0075,West,Online,P0003,Bluetooth Speaker,Electronics,1,365.93,0.0,365.93,215.33,150.6
O000362,2024-03-14,C0345,East,Retail,P0005,Laptop Stand,Electronics,4,108.18,0.0,432.72,259.64,173.08
O000363,2024-03-14,C0268,West,Retail,P0020,Monitor Arm,Office Supplies,4,193.94,0.0,775.76,517.6,258.16
O000364,2024-03-15,C0117,North,Online,P0001,Wireless Earbuds,Electronics,4,46.85,0.0,187.4,96.72,90.68
O000365,2024-03-15,C0122,East,Retail,P0018,Notebook Set,Office Supplies,2,171.61,0.0,343.22,171.14,172.08
O000366,2024-03-15,C0295,South,Online,P0007,Blender,Home & Kitchen,7,121.55,0.0,850.85,621.32,229.53
O000367,2024-03-15,C0104,South,Online,P0020,Monitor Arm,Office Supplies,4,193.94,0.05,736.97,517.6,219.37
O000368,2024-03-15,C0187,West,Online,P0008,Cookware Set,Home & Kitchen,7,144.8,0.0,1013.6,483.63,529.97
O000369,2024-03-15,C0112,North,Online,P0004,Power Bank,Electronics,7,156.84,0.0,1097.88,799.68,298.2
O000370,2024-03-15,C0008,South,Retail,P0012,Denim Jacket,Apparel,7,97.06,0.05,645.45,397.74,247.71
O000371,2024-03-16,C0058,North,Retail,P0009,Vacuum Cleaner,Home & Kitchen,1,86.66,0.0,86.66,53.24,33.42
O000372,2024-03-16,C0034,West,Online,P0013,Backpack,Apparel,6,282.71,0.05,1611.45,1204.44,407.01
O000373,2024-03-16,C0005,North,Online,P0018,Notebook Set,Office Supplies,1,171.61,0.1,154.45,85.57,68.88
O000374,2024-03-16,C0351,East,Online,P0017,Standing Desk,Office Supplies,1,143.29,0.0,143.29,86.95,56.34
O000375,2024-03-16,C0087,South,Wholesale,P0014,Sunglasses,Apparel,2,226.65,0.0,453.3,237.92,215.38
O000376,2024-03-16,C0216,North,Retail,P0003,Bluetooth Speaker,Electronics,2,365.93,0.1,658.67,430.66,228.01
O000377,2024-03-16,C0297,East,Online,P0006,Air Fryer,Home & Kitchen,5,298.69,0.05,1418.78,760.0,658.78
O000378,2024-03-17,C0081,West,Retail,P0005,Laptop Stand,Electronics,2,108.18,0.1,194.72,129.82,64.9
O000379,2024-03-17,C0394,West,Retail,P0019,Desk Organizer,Office Supplies,7,260.68,0.0,1824.76,1196.65,628.11
O000380,2024-03-17,C0252,West,Retail,P0009,Vacuum Cleaner,Home & Kitchen,4,86.66,0.05,329.31,212.96,116.35
O000381,2024-03-17,C0036,South,Retail,P0020,Monitor Arm,Office Supplies,4,193.94,0.1,698.18,517.6,180.58
O000382,2024-03-17,C0091,South,Retail,P0006,Air Fryer,Home & Kitchen,2,298.69,0.0,597.38,304.0,293.38
O000383,2024-03-18,C0184,West,Online,P0005,Laptop Stand,Electronics,3,108.18,0.1,292.09,194.73,97.36
O000384,2024-03-18,C0158,East,Retail,P0002,Smart Watch,Electronics,4,189.4,0.0,757.6,403.76,353.84
O000385,2024-03-18,C0016,West,Retail,P0020,Monitor Arm,Office Supplies,6,193.94,0.0,1163.64,776.4,387.24
O000386,2024-03-18,C0284,North,Wholesale,P0005,Laptop Stand,Electronics,6,108.18,0.05,616.63,389.46,227.17
O000387,2024-03-18,C0241,East,Retail,P0012,Denim Jacket,Apparel,2,97.06,0.0,194.12,113.64,80.48
O000388,2024-03-18,C0177,South,Online,P0011,Running Shoes,Apparel,2,291.03,0.1,523.85,270.64,253.21
O000389,2024-03-18,C0049,West,Retail,P0007,Blender,Home & Kitchen,6,121.55,0.1,656.37,532.56,123.81
O000390,2024-03-18,C0374,West,Retail,P0004,Power Bank,Electronics,5,156.84,0.05,744.99,571.2,173.79
O000391,2024-03-18,C0036,South,Retail,P0003,Bluetooth Speaker,Electronics,3,365.93,0.05,1042.9,645.99,396.91
O000392,2024-03-18,C0313,North,Retail,P0011,Running Shoes,Apparel,4,291.03,0.0,1164.12,541.28,622.84
O000393,2024-03-18,C0205,South,Wholesale,P0007,Blender,Home & Kitchen,1,121.55,0.1,109.4,88.76,20.64
O000394,2024-03-19,C0148,North,Online,P0020,Monitor Arm,Office Supplies,1,193.94,0.0,193.94,129.4,64.54
O000395,2024-03-19,C0121,North,Online,P0020,Monitor Arm,Office Supplies,5,193.94,0.1,872.73,647.0,225.73
O000396,2024-03-19,C0015,West,Wholesale,P0014,Sunglasses,Apparel,5,226.65,0.0,1133.25,594.8,538.45
O000397,2024-03-20,C0068,East,Retail,P0016,Ergonomic Chair,Office Supplies,3,85.32,0.1,230.36,154.29,76.07
O000398,2024-03-20,C0082,West,Online,P0017,Standing Desk,Office Supplies,5,143.29,0.05,680.63,434.75,245.88
O000399,2024-03-20,C0275,East,Online,P0003,Bluetooth Speaker,Electronics,7,365.93,0.0,2561.51,1507.31,1054.2
O000400,2024-03-20,C0138,East,Retail,P0019,Desk Organizer,Office Supplies,1,260.68,0.05,247.65,170.95,76.7
O000401,2024-03-21,C0298,West,Retail,P0002,Smart Watch,Electronics,1,189.4,0.05,179.93,100.94,78.99
O000402,2024-03-21,C0273,South,Wholesale,P0005,Laptop Stand,Electronics,6,108.18,0.0,649.08,389.46,259.62
O000403,2024-03-21,C0198,South,Online,P0002,Smart Watch,Electronics,3,189.4,0.0,568.2,302.82,265.38
O000404,2024-03-21,C0042,North,Online,P0017,Standing Desk,Office Supplies,2,143.29,0.0,286.58,173.9,112.68
O000405,2024-03-22,C0082,West,Online,P0011,Running Shoes,Apparel,5,291.03,0.0,1455.15,676.6,778.55
O000406,2024-03-22,C0053,West,Retail,P0019,Desk Organizer,Office Supplies,2,260.68,0.1,469.22,341.9,127.32
O000407,2024-03-22,C0387,East,Retail,P0003,Bluetooth Speaker,Electronics,6,365.93,0.15,1866.24,1291.98,574.26
O000408,2024-03-22,C0149,North,Online,P0009,Vacuum Cleaner,Home & Kitchen,6,86.66,0.05,493.96,319.44,174.52
O000409,2024-03-22,C0350,East,Online,P0019,Desk Organizer,Office Supplies,2,260.68,0.1,469.22,341.9,127.32
O000410,2024-03-22,C0005,North,Online,P0019,Desk Organizer,Office Supplies,3,260.68,0.05,742.94,512.85,230.09
O000411,2024-03-22,C0030,North,Online,P0006,Air Fryer,Home & Kitchen,3,298.69,0.15,761.66,456.0,305.66
O000412,2024-03-22,C0124,East,Wholesale,P0018,Notebook Set,Office Supplies,7,171.61,0.1,1081.14,598.99,482.15
O000413,2024-03-22,C0385,East,Retail,P0016,Ergonomic Chair,Office Supplies,7,85.32,0.0,597.24,360.01,237.23
O000414,2024-03-23,C0096,East,Retail,P0020,Monitor Arm,Office Supplies,4,193.94,0.2,620.61,517.6,103.01
O000415,2024-03-23,C0280,North,Retail,P0016,Ergonomic Chair,Office Supplies,6,85.32,0.2,409.54,308.58,100.96
O000416,2024-03-23,C0321,South,Retail,P0019,Desk Organizer,Office Supplies,7,260.68,0.15,1551.05,1196.65,354.4
O000417,2024-03-23,C0200,North,Retail,P0004,Power Bank,Electronics,5,156.84,0.0,784.2,571.2,213.0
O000418,2024-03-24,C0106,West,Retail,P0016,Ergonomic Chair,Office Supplies,4,85.32,0.1,307.15,205.72,101.43
O000419,2024-03-24,C0125,North,Retail,P0014,Sunglasses,Apparel,7,226.65,0.0,1586.55,832.72,753.83
O000420,2024-03-24,C0049,West,Retail,P0016,Ergonomic Chair,Office Supplies,2,85.32,0.05,162.11,102.86,59.25
O000421,2024-03-24,C0256,North,Retail,P0003,Bluetooth Speaker,Electronics,1,365.93,0.0,365.93,215.33,150.6
O000422,2024-03-24,C0212,West,Online,P0003,Bluetooth Speaker,Electronics,4,365.93,0.05,1390.53,861.32,529.21
O000423,2024-03-25,C0079,West,Retail,P0011,Running Shoes,Apparel,7,291.03,0.0,2037.21,947.24,1089.97
O000424,2024-03-25,C0165,East,Retail,P0017,Standing Desk,Office Supplies,6,143.29,0.05,816.75,521.7,295.05
O000425,2024-03-25,C0015,West,Wholesale,P0015,Wallet,Apparel,7,245.76,0.05,1634.3,1048.81,585.49
O000426,2024-03-25,C0135,West,Wholesale,P0002,Smart Watch,Electronics,4,189.4,0.15,643.96,403.76,240.2
O000427,2024-03-25,C0318,South,Retail,P0005,Laptop Stand,Electronics,2,108.18,0.2,173.09,129.82,43.27
O000428,2024-03-25,C0359,North,Retail,P0018,Notebook Set,Office Supplies,7,171.61,0.15,1021.08,598.99,422.09
O000429,2024-03-25,C0045,West,Retail,P0005,Laptop Stand,Electronics,3,108.18,0.0,324.54,194.73,129.81
O000430,2024-03-25,C0100,East,Retail,P0005,Laptop Stand,Electronics,5,108.18,0.0,540.9,324.55,216.35
O000431,2024-03-25,C0156,West,Retail,P0006,Air Fryer,Home & Kitchen,2,298.69,0.0,597.38,304.0,293.38
O000432,2024-03-26,C0376,North,Online,P0020,Monitor Arm,Office Supplies,1,193.94,0.2,155.15,129.4,25.75
O000433,2024-03-26,C0139,South,Wholesale,P0007,Blender,Home & Kitchen,6,121.55,0.1,656.37,532.56,123.81
O000434,2024-03-26,C0377,South,Retail,P0016,Ergonomic Chair,Office Supplies,2,85.32,0.0,170.64,102.86,67.78
